ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0055088,lipid homeostasis,165,-0.29630152542036586,-1.4430474069568475,0.00623081216415566,0.08315847702573805,0.07217633211882872,1684,"tags=25%, list=12%, signal=22%",71760/20932/16173/68832/26424/58805/12389/11806/22433/11303/14186/11814/19383/75772/15378/100102/17777/11305/15450/52014/67469/27410/12606/100017/231103/108079/116939/624219/14385/13884/13205/56050/68385/67800/69863/231070/107476/14718/14732/103988/107770
GO:0034599,cellular response to oxidative stress,227,0.31287456041567324,1.4351870532817976,0.006229217239565822,0.08315847702573805,0.07217633211882872,3363,"tags=36%, list=24%, signal=27%",12491/226090/11808/16476/18104/19156/56349/76650/18023/71361/16819/13852/110265/74244/58994/15507/17390/20657/12850/12534/18596/20698/101476/23876/56615/19261/13078/14281/21929/14782/67452/74777/18024/11757/22059/16952/20779/52231/22166/71701/114774/11629/72129/56473/68015/18174/211329/74041/26362/64704/18595/20523/65106/230738/18227/19365/13614/18477/14080/17527/212032/20541/12359/15375/114886/230784/74142/211651/53618/17246/26417/26926/11865/18214/229731/14088/20656/14056/15234/13605/66734
GO:0060099,"regulation of phagocytosis, engulfment",18,0.6267514182427802,1.7640519017990388,0.006248055850642697,0.08319779632697907,0.07221045880135772,2820,"tags=50%, list=20%, signal=40%",12491/19016/56792/83433/14129/217303/105855/216190/105722
GO:1905517,macrophage migration,56,0.4316624204786764,1.5856904604237758,0.006292964311953648,0.08341403036733092,0.07239813635955784,2592,"tags=41%, list=19%, signal=34%",68585/20296/56792/12520/83433/13051/21825/17390/16854/100952/12772/57781/20312/74748/17242/20304/64095/12273/12267/20302/109934/12775/17925
GO:0098813,nuclear chromosome segregation,269,0.30403578200497194,1.414501278909186,0.006288245972163428,0.08341403036733092,0.07239813635955784,3454,"tags=36%, list=25%, signal=27%",74335/68014/12877/268697/78267/332110/107995/233406/56150/229841/76044/66977/100502766/108907/72119/54194/20877/18140/12534/14211/54392/381318/59008/105988/21973/209737/208628/76850/110033/70385/68612/102920/12617/18226/51944/66934/54141/76464/50883/11799/18817/20586/12235/73804/12448/26934/83797/52206/212514/75430/214444/16571/52023/75178/68942/70218/67177/12442/23834/66140/108000/18005/22137/71819/56742/99152/22680/20878/232933/77045/51810/17865/16581/66442/211651/20587/70799/74187/215387/192176/234094/16551/67052/67849/12236/12704/68501/70099/67141/101706/13605/78658/68298/21335/235661/52276
GO:2000232,regulation of rRNA processing,16,-0.602100652024479,-1.740839017697388,0.006328265899859303,0.08369131652563928,0.07263880331943763,3099,"tags=50%, list=22%, signal=39%",66138/67674/72344/217995/18519/73674/17975/72515
GO:0072662,protein localization to peroxisome,19,0.6119813855249858,1.7551924180381475,0.006377548089146544,0.08370013485299746,0.0726464570734132,2349,"tags=42%, list=17%, signal=35%",66887/71382/65098/19298/56535/235442/72129/18633
GO:0072663,establishment of protein localization to peroxisome,19,0.6119813855249858,1.7551924180381475,0.006377548089146544,0.08370013485299746,0.0726464570734132,2349,"tags=42%, list=17%, signal=35%",66887/71382/65098/19298/56535/235442/72129/18633
GO:0010884,positive regulation of lipid storage,23,0.5733291743489868,1.7094036633117422,0.0063864684438444536,0.08370013485299746,0.0726464570734132,553,"tags=26%, list=4%, signal=25%",12491/12683/228859/11520/68680/69573
GO:0061900,glial cell activation,52,0.45951988491257345,1.661975361348812,0.00637509108927115,0.08370013485299746,0.0726464570734132,2684,"tags=35%, list=19%, signal=28%",19016/15980/16476/229521/56792/83433/13051/319757/21897/20698/24088/20312/12273/21926/11629/21899/24136/22177
GO:0000028,ribosomal small subunit assembly,21,-0.557359059626935,-1.7581385991490845,0.006502694419917552,0.0841450004531013,0.07303257245755376,1874,"tags=48%, list=13%, signal=41%",105244208/20054/57294/75617/16785/20044/14109/74778/20103/20104
GO:0042178,xenobiotic catabolic process,26,0.5532474610736968,1.7066385481732171,0.006439493218577355,0.0841450004531013,0.07303257245755376,216,"tags=23%, list=2%, signal=23%",235674/13094/14081/12972/113868/13089
GO:0032435,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,37,-0.4671547348733848,-1.6892916896159271,0.0065216351957980215,0.0841450004531013,0.07303257245755376,3596,"tags=57%, list=26%, signal=42%",57320/13000/74374/225131/223870/192653/56207/22284/13001/68135/77006/67025/108143/20588/20423/252870/70369/56353/80750/68077/239510
GO:0033598,mammary gland epithelial cell proliferation,29,0.5275594351750968,1.6862362506451216,0.006453697528557873,0.0841450004531013,0.07303257245755376,1168,"tags=24%, list=8%, signal=22%",68585/12443/13836/14775/22418/404710/18612
GO:0006360,transcription by RNA polymerase I,67,-0.38157564862366494,-1.6011397760040684,0.006493198655381662,0.0841450004531013,0.07303257245755376,3276,"tags=37%, list=24%, signal=29%",101685/75678/319955/68979/22385/20019/320595/103136/17089/11911/20018/18432/68845/217995/216443/93762/73674/20016/17975/72515/12606/68077/56200/106298/216877
GO:0030595,leukocyte chemotaxis,179,0.3202881834096639,1.4261756669487198,0.006470414150182743,0.0841450004531013,0.07303257245755376,3004,"tags=34%, list=22%, signal=27%",17524/101502/68667/20296/15945/18787/56792/76763/170756/22418/64058/13051/11501/21825/380705/17390/238871/53416/20303/12215/20306/22341/16854/12772/20312/74748/17242/20310/14825/20304/20750/64095/20299/16952/12273/20963/66166/12267/17329/20302/11629/18591/56744/13614/19141/105855/12775/98365/20375/17925/20305/12768/14131/16414/105722/16149/22324/14289/27226/26417/21808
GO:0010810,regulation of cell-substrate adhesion,198,0.31311219053537465,1.412621621684782,0.0065211439711324445,0.0841450004531013,0.07303257245755376,2295,"tags=25%, list=17%, signal=21%",12491/16852/17381/13640/20194/16007/18787/56348/67896/16449/50706/67451/241639/12842/105352/21825/107581/110829/50918/20163/18606/208177/14115/100952/18792/218952/22417/114249/11854/74030/17242/12305/12837/225631/225341/20750/12571/22330/230379/20779/14343/18186/56320/58859/12501/18128/12043/18591/16728/26921
GO:0046033,AMP metabolic process,26,-0.5233562373394756,-1.7481281691879247,0.006594713680576764,0.08433986573027734,0.07320170327219735,2420,"tags=38%, list=17%, signal=32%",11637/109674/18950/11534/11565/231903/67054/231327/11639/22262
GO:0042278,purine nucleoside metabolic process,33,-0.4787482610060314,-1.6785477422803292,0.0065662007898239895,0.08433986573027734,0.07320170327219735,3014,"tags=45%, list=22%, signal=36%",224794/75894/72899/269378/14431/18950/18618/57295/107227/11534/14711/231903/18537/22262/56318
GO:0034612,response to tumor necrosis factor,181,0.3250046838952888,1.4519856760527112,0.006586824557892052,0.08433986573027734,0.07320170327219735,1994,"tags=26%, list=14%, signal=23%",24108/20520/16691/20296/54722/12370/16668/65098/18671/98496/55932/13051/50706/11886/12842/58994/14555/78688/110829/12193/245527/107765/20698/239337/84094/13078/15205/15586/16365/20312/114249/14281/12192/74186/15587/16151/18024/20304/22059/20963/12737/21926/22029/74080/56320/12475/17951
GO:0061448,connective tissue development,247,0.30267755317720024,1.3995556223775154,0.0065557736267593545,0.08433986573027734,0.07320170327219735,3202,"tags=32%, list=23%, signal=25%",110446/19016/72043/15360/68667/16007/81004/94352/13549/13653/12825/17386/242316/22418/12406/12833/21857/20378/12842/58994/21825/12831/12164/214685/18596/239337/14284/69170/21810/240725/15586/16889/216820/16998/17242/229285/268396/232685/11475/15587/21827/58250/68427/16956/22187/14683/12267/12111/12393/59056/108012/18128/18591/22431/13614/12394/20613/14219/19228/18028/20375/13038/15375/66175/269941/12490/16948/218772/20340/26417/21808/231991/15410/68259/83925/17132/231225/15904
GO:0030071,regulation of mitotic metaphase/anaphase transition,82,0.4029977192928903,1.5929907897443034,0.006612687526235625,0.08438427349816909,0.07324024642400401,3454,"tags=41%, list=25%, signal=31%",74335/68014/268697/107995/56150/229841/66977/20877/59008/208628/70385/68612/76464/11799/18817/20586/12235/83797/52206/75430/214444/23834/22137/22680/77045/66442/20587/70799/67052/12236/68501/67141/235661/52276
GO:1901615,organic hydroxy compound metabolic process,445,0.2701244850806769,1.316859544616056,0.00664951476188763,0.08466854791996525,0.0734869787574268,1983,"tags=21%, list=14%, signal=19%",11671/235674/26358/68393/18559/67442/11668/15360/14677/72999/13849/11808/101502/12623/269951/14933/113868/11363/93732/18104/208715/50500/13124/26458/29807/18023/19683/105501/28200/228677/381236/17171/19204/22418/57357/16890/56632/320129/11886/13370/109731/234673/14555/13850/56362/14635/58810/19286/268860/234671/15452/20698/72054/16828/56185/114663/20502/20208/22359/13078/17918/56193/76524/20975/16889/22417/20280/230027/20788/15108/65114/18510/241452/226101/213350/57028/22059/382044/76500/56695/11429/52815/327655/21926/56857/230379/116852/20652/66853/67815/13195/17855/234309
GO:1903377,negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,10,-0.7155596828926701,-1.7944181242670145,0.006781658295825516,0.08616259743102332,0.07478371984226805,3695,"tags=80%, list=27%, signal=59%",50873/57320/68943/11911/53610/15251/69754/12387
GO:0071407,cellular response to organic cyclic compound,438,-0.23608229300994632,-1.268980811448751,0.006804316852638588,0.08626213456536806,0.07487011181965357,1941,"tags=20%, list=14%, signal=18%",70790/59287/19951/22378/52076/18626/110784/11545/20526/432530/13430/71760/77006/11991/26413/18148/110147/17257/16969/12156/18245/12064/12389/18795/12550/71702/11421/13211/19739/14672/107746/99929/11303/11450/56736/20845/13649/15168/74747/17999/11652/19777/20317/14815/20425/17344/13631/51788/66354/66629/16000/14679/12387/17191/67490/14870/27419/72508/16600/20602/110893/68350/12606/16598/16438/11826/18441/70584/26379/68526/19211/433938/13884/16323/73158/433759/68312/11651/17125/231070/11928/16439/235041/228607/14121/227231/11898/12367/14675
GO:0020027,hemoglobin metabolic process,19,-0.58042730171977,-1.7702872349412895,0.006847203122034513,0.0866171194937366,0.0751782164291112,3041,"tags=63%, list=22%, signal=49%",15467/17096/14151/14664/15458/16825/56199/15251/16600/16323/12005/11699
GO:0006935,chemotaxis,344,0.2877444173844291,1.3736588473308704,0.006957114433897111,0.08762651275075171,0.07605430634276222,3245,"tags=33%, list=23%, signal=26%",13640/53357/17524/101502/68667/16007/20296/15945/18787/56792/76763/14745/72962/13836/170756/19204/22418/64058/83433/13051/15507/11501/211323/13587/21825/20347/380705/17390/211187/20210/238871/53416/20354/20303/18606/18596/12215/20306/59289/22341/18205/16854/73710/12772/20312/74748/23789/17242/68545/20352/20310/14825/20304/20750/16841/101540/64095/20299/268902/67759/16952/12273/20963/11600/66166/12267/17329/18846/18186/13841/399558/20302/11629/18128/18591/56744/18595/13655/13614/19141/105855/16859/12775/94176/98365/20375/18707/17925/20305/12768/14131/16414/105722/54199/16948/16149/18208/22324/14289/27226/20348/26417/23832/21808/20908/22329/102545/16985/102103/58861/20360/12778
GO:0042330,taxis,344,0.2877444173844291,1.3736588473308704,0.006957114433897111,0.08762651275075171,0.07605430634276222,3245,"tags=33%, list=23%, signal=26%",13640/53357/17524/101502/68667/16007/20296/15945/18787/56792/76763/14745/72962/13836/170756/19204/22418/64058/83433/13051/15507/11501/211323/13587/21825/20347/380705/17390/211187/20210/238871/53416/20354/20303/18606/18596/12215/20306/59289/22341/18205/16854/73710/12772/20312/74748/23789/17242/68545/20352/20310/14825/20304/20750/16841/101540/64095/20299/268902/67759/16952/12273/20963/11600/66166/12267/17329/18846/18186/13841/399558/20302/11629/18128/18591/56744/18595/13655/13614/19141/105855/16859/12775/94176/98365/20375/18707/17925/20305/12768/14131/16414/105722/54199/16948/16149/18208/22324/14289/27226/20348/26417/23832/21808/20908/22329/102545/16985/102103/58861/20360/12778
GO:0061760,antifungal innate immune response,17,0.6138128311657104,1.6892121502792172,0.006974370203767252,0.08765412573589987,0.07607827267858422,3714,"tags=71%, list=27%, signal=52%",56644/13051/69810/332579/56619/26888/20375/66294/73149/269799/12042/17474
GO:0045116,protein neddylation,19,-0.5797522752440812,-1.768228422839208,0.007105584800788701,0.0888034300425322,0.07707579659085383,3933,"tags=58%, list=28%, signal=42%",56438/102323/234664/12578/100737/67025/22192/15251/100503670/13819/114893
GO:0000303,response to superoxide,25,0.5670292869830551,1.7361029703508224,0.007117192939452315,0.0888034300425322,0.07707579659085383,1693,"tags=32%, list=12%, signal=28%",12491/22228/11808/18104/20657/23876/18024/22229
GO:0140971,regulation of AIM2 inflammasome complex assembly,10,0.7089874693936339,1.7288907565156972,0.007157382486672556,0.0888034300425322,0.07707579659085383,4051,"tags=100%, list=29%, signal=71%",14469/623121/236312/100040462/15950/100033459/226691/229898/94091/102639543
GO:0051964,negative regulation of synapse assembly,10,0.7071608930254516,1.7244365861172821,0.007157382486672556,0.0888034300425322,0.07707579659085383,1978,"tags=40%, list=14%, signal=34%",232370/22418/24088/13841
GO:0009116,nucleoside metabolic process,48,-0.42927080138384976,-1.6546934023709554,0.007139870542916774,0.0888034300425322,0.07707579659085383,3014,"tags=44%, list=22%, signal=34%",224794/66194/75894/72899/269378/21877/14431/18950/18618/76654/57295/107227/71891/57813/11534/14711/99586/231903/18537/22262/56318
GO:0008637,apoptotic mitochondrial changes,109,0.35854056743190044,1.4748195098185826,0.007086444377298724,0.0888034300425322,0.07707579659085383,2294,"tags=24%, list=17%, signal=20%",243382/217845/53357/66092/16476/14102/71361/110175/14775/380705/78688/12045/14629/12124/12047/15277/65114/65111/22059/103172/76933/11740/15510/12043/227197/18793
GO:0051251,positive regulation of lymphocyte activation,279,0.29742370377974964,1.3903325466471317,0.007192152083690934,0.08904496377659052,0.07728543269327905,3463,"tags=35%, list=25%, signal=27%",22361/16852/20850/16453/20296/12479/13844/12520/16169/56644/252838/11501/20677/242122/56708/19261/12772/100038947/15205/21423/17242/14727/384783/74131/56048/54721/20304/16190/20586/216799/83797/13641/320832/16952/20963/14204/21939/14252/20851/14728/14999/12010/14998/11629/17221/14969/108723/15510/60533/12501/16186/74734/12043/320484/26362/80859/12575/12480/58194/243910/13655/12394/18106/18762/16331/105855/381484/16859/12775/20375/71890/668101/14960/19090/12509/22177/20587/17974/16197/63953/16149/22324/78317/19264/50723/12144/11776/12522/333883/22329/15944/14961/77777/57257/12042/14991/18534/18019/12229
GO:0010934,macrophage cytokine production,46,0.4687393344410419,1.6554022943329656,0.007284495817979111,0.08999677529685869,0.07811154527805068,3402,"tags=43%, list=24%, signal=33%",12491/68585/22418/100689/24088/56722/332579/216799/73914/26362/21809/12363/64297/16792/67116/16149/21808/170743/14991/17164
GO:2000434,regulation of protein neddylation,11,-0.7012324054028392,-1.82625043184422,0.007398850665323293,0.09108476708159743,0.0790558537743878,1742,"tags=73%, list=13%, signal=64%",102323/12578/100737/67025/15251/100503670/13819/114893
GO:2000316,regulation of T-helper 17 type immune response,26,0.5472325123633488,1.688083843350094,0.007405024160588453,0.09108476708159743,0.0790558537743878,2355,"tags=38%, list=17%, signal=32%",16852/13844/56644/332579/54721/216799/80859/56744/230738/243910
GO:0046513,ceramide biosynthetic process,55,0.4489603918667979,1.6455993995263978,0.007419518748354904,0.09108476708159743,0.0790558537743878,1484,"tags=25%, list=11%, signal=23%",53357/619326/53897/16007/228677/56632/11886/58994/69923/241447/20698/26922/320997/56386
GO:0045047,protein targeting to ER,38,-0.4533160641117011,-1.6492714235449613,0.007472835894606195,0.09154617278044937,0.07945632492481003,2720,"tags=39%, list=20%, signal=32%",67398/20335/20818/68818/27058/217337/66661/27643/53421/66624/67437/192193/76687/140740/72265
